鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南二路1~30號,30.81,住,,,1090325,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010809,308.97,4,2,2,有,有,22200000,71852,坡道平面,17.07,0,總價含裝潢費用,RPUNMLPJOHPFFAE68CA,169.64,28.05,0.0,
前金區,房地(土地+建物),高雄市前金區榮復里允文街31~60號,3.48,商,,,1090515,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940624,45.19,1,1,1,有,無,2820000,62403,,0.0,0,,RPSOMLOJOHPFFAE48CA,27.81,0.0,0.0,
旗津區,房地(土地+建物),高雄市旗津區旗津三路908巷1~30號,109.83,住,,,1090501,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0761216,112.34,3,2,2,有,無,6580000,58572,,0.0,0,,RPVNMLSJOHPFFAE09CA,105.67,6.67,0.0,
鼓山區,房地(土地+建物),高雄市鼓山區裕誠路1141~1170號,14.25,商,,,1090419,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841109,165.95000000000002,4,2,2,有,有,10000000,60259,,0.0,0,,RPTNMLSKOHPFFAE98CA,127.2,15.26,0.0,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區南屏路841~870號,12.26,商,,,1090502,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951205,149.53,3,2,2,有,有,10300000,68882,坡道平面,20.93,0,,RPUNMLSKOHPFFAE09CA,81.11,9.76,0.0,
鼓山區,房地(土地+建物),高雄市鼓山區銘傳路75巷31~60號,31.07,住,,,1090402,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690716,81.85,3,2,2,有,無,3700000,45205,,0.0,0,有裝修,RPXNMLMKOHPFFAE78CA,81.85,0.0,0.0,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區新光路62巷1~30號,4.89,商,,,1090430,土地1建物1車位1,十七層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,126.02000000000001,3,2,2,有,有,4700000,37296,坡道平面,12.61,0,,RPPNMLTLNHPFFBE78CA,76.07,11.33,0.0,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區建民路1~30號,13.83,商,,,1090426,土地1建物1車位1,二十五層,三十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960314,291.99,3,2,3,有,有,25000000,85619,坡道平面,16.58,0,,RPQNMLTLNHPFFBE88CA,176.6,23.95,0.0,
苓雅區,房地(土地+建物),高雄市苓雅區新光路28巷1~30號,13.98,商,,,1090516,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0661110,56.910000000000004,1,1,1,有,無,1600000,28115,,0.0,0,,RPUNMLTLNHPFFBE66CA,49.35,0.0,0.0,
新興區,房地(土地+建物),高雄市新興區七賢一路211~240號,5.11,商,,,1090403,土地2建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0671111,59.17,2,1,1,有,有,3000000,50701,,0.0,0,,RPVNMLTLNHPFFBE76CA,48.79,0.0,0.0,
苓雅區,房地(土地+建物),高雄市苓雅區興中一路98巷1~30號,21.19,住,,,1090429,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0671111,84.47,1,1,1,有,有,3600000,42619,,0.0,0,,RPRNMLKMNHPFFBE18CA,72.23,0.0,0.0,
苓雅區,土地,林興段1291~1320地號,1.0,住,,,1090514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,83000,0,,0.0,0,,RPOOMLRLNHPFFBE58CA,0.0,0.0,0.0,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區忠孝二路1~30號,11.84,商,,,1090430,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830505,145.42,2,2,2,有,有,7300000,50199,坡道平面,34.3,0,,RPRNMLSLNHPFFBE88CA,109.32,9.56,0.0,
前鎮區,房地(土地+建物),高雄市前鎮區佛公路22巷1~30號,17.97,住,,,1090520,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830914,105.47,2,2,1,有,有,2800000,26548,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLSLNHPFFCE66CA,66.3,13.49,0.0,
前鎮區,房地(土地+建物)+車位,高雄市前鎮區新衙路271~300號,51.83,工,,,1090330,土地3建物1車位1,六層,八層,廠辦,工業用,鋼筋混凝土造,0791213,322.43,0,0,0,無,有,9000000,27913,坡道平面,0.0,0,,RPTNMLTLNHPFFCE66CA,207.23,17.16,0.0,
前鎮區,房地(土地+建物),高雄市前鎮區和祥街151~180號,90.24,住,,,1090329,土地1建物1車位0,全,二層,透天厝,,加強磚造,0620811,90.44,0,0,0,無,無,4850000,53627,,0.0,0,,RPWNMLTLNHPFFCE96CA,90.44,0.0,0.0,
前鎮區,房地(土地+建物),高雄市前鎮區瑞隆路635巷1~30號,60.0,住,,,1090423,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0570805,68.64,2,2,2,有,無,4500000,65559,,0.0,0,含增建或未登記建物。;,RPUOMLSLNHPFFCE76CA,68.64,0.0,0.0,
小港區,土地,坪鳳段481~510地號,133.9,住,,,1090330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3726000,27827,,0.0,0,,RPQNMLTLNHPFFCE98CA,0.0,0.0,0.0,
前鎮區,房地(土地+建物),高雄市前鎮區光華三路151~180號,13.33,商,,,1090317,土地1建物1車位0,一層，見其它登記事項,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950614,105.42999999999999,3,2,2,有,有,8250000,78251,,0.0,0,含增建或未登記建物。;防火巷.房地交易總價折價55萬元,RPQPMLSLNHPFFCE09CA,81.86,6.58,0.0,
前鎮區,房地(土地+建物),高雄市前鎮區凱旋三路221巷2弄1~30號,31.32,住,,,1090508,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0671219,70.38,3,2,2,有,無,2150000,30548,,0.0,0,,RPTOMLMJOHPFFCE58CA,70.38,0.0,0.0,
小港區,房地(土地+建物),高雄市小港區店鳳街124巷1~30號,32.91,住,,,1090416,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0731117,76.26,4,2,2,有,無,4550000,59664,,0.0,0,含增建或未登記建物。;,RPXOMLSJOHPFFCE96CA,76.26,0.0,0.0,
前鎮區,房地(土地+建物)+車位,高雄市前鎮區瑞興街181~210號,22.88,住,,,1090417,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830922,137.3,3,2,2,有,有,6000000,43700,坡道平面,0.0,800000,含增建或未登記建物。,RPSNMLTJOHPFFCE09CA,77.68,8.58,0.0,
新興區,房地(土地+建物),高雄市新興區中山一路211~240號,4.44,商,,,1090501,土地2建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0731106,49.980000000000004,1,1,1,有,無,1880000,37615,,0.0,0,,RPWNMLTJOHPFFBE76CA,31.92,7.39,0.0,
苓雅區,土地,五權段一小段901~930地號,79.25,其他,,,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12800000,161514,,0.0,0,包含公共設施保留地之交易。;,RPQPMLTJOHPFFBE98CA,0.0,0.0,0.0,
新興區,土地,大統段一小段871~900地號,9.67,其他,,,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2130000,220269,,0.0,0,包含公共設施保留地之交易。;,RPRPMLTJOHPFFBE09CA,0.0,0.0,0.0,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區青年一路91~120號,29.18,商,,,1090427,土地3建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061228,242.36,3,2,2,有,有,19650000,81078,坡道平面,35.34,0,,RPQOMLNJOHPFFBE28CA,107.71,26.73,0.0,
新興區,房地(土地+建物),高雄市新興區中山一路241~270號,6.04,商,,,1090503,土地2建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0721227,51.709999999999994,1,1,1,有,無,1200000,23206,,0.0,0,,RPTNMLLJOHPFFBE28CA,39.55,0.0,0.0,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區仁德街1~30號,14.07,商,,,1090409,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910717,183.08,3,2,2,有,有,10000000,54621,坡道機械,0.0,1400000,,RPVNMLMKOHPFFBE68CA,108.55,12.21,0.0,
苓雅區,房地(土地+建物),高雄市苓雅區武嶺街91~120號,23.71,住,,,1090430,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0781205,138.34,3,2,2,有,有,5200000,37589,,0.0,0,,RPRNMLMKOHPFFBE28CA,102.21,17.86,0.0,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區河北路211~240號,28.27,住,,,1090308,土地1建物1車位2,二十三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040901,322.87,3,2,3,有,有,27300000,82818,坡道平面,36.7,3600000,含裝潢,RPVOMLLKOHPFFBE68CA,162.06,24.19,0.0,
新興區,車位,高雄市新興區南臺路1~30號,4.47,商,,,1090505,土地0建物0車位1,一層,八層,其他,,鋼筋混凝土造,0660708,28.95,0,0,0,有,有,1200000,,坡道平面,28.95,1200000,單獨車位交易。;,RPXNMLRKOHPFFBE76CA,0.0,0.0,0.0,
新興區,房地(土地+建物),高雄市新興區南華橫一路1~30號,3.32,商,,,1090517,土地1建物1車位0,五層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860416,31.299999999999997,0,0,0,無,無,1380000,44089,,0.0,0,陽台外推,RPPOMLSKOHPFFBE78CA,18.22,4.55,0.0,
三民區,房地(土地+建物),高雄市三民區松江街33巷1~30號,43.0,商,,,1090506,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0590824,70.92,3,1,2,有,無,3900000,54992,,0.0,0,,RPQNMLNJOHPFFDE38CA,70.92,0.0,0.0,
三民區,房地(土地+建物),高雄市三民區建國三路241~270號,5.67,商,,,1090429,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1081106,79.05,2,1,1,有,有,5550000,70209,,0.0,0,,RPQPMLMJOHPFFDE48CA,45.28,4.9,0.0,
三民區,房地(土地+建物)+車位,高雄市三民區建國三路241~270號,5.31,商,,,1090507,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1081106,74.11000000000001,2,1,1,有,有,5940000,81251,坡道機械,12.08,900000,含簡單裝潢,RPRPMLMJOHPFFDE58CA,34.92,4.42,0.0,
三民區,房地(土地+建物),高雄市三民區建和街1~30號,16.12,商,,,1090501,土地1建物1車位0,十二層，電梯樓梯間,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830609,127.85,3,2,2,有,有,4200000,32851,,0.0,0,,RPPNMLLMNHPFFDE28CA,97.87,11.33,0.0,
三民區,房地(土地+建物),高雄市三民區本松街73巷1~30號,85.79,住,,,1090424,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0990526,177.29,4,2,3,有,無,16150000,91094,,0.0,0,附贈設備：固定燈飾全部電視機1台抽油煙機1台瓦斯爐梳妝台1具冷氣2台調理台沙發1組衣櫥1具鞋櫃1具,RPRNMLTLNHPFFDE56CA,154.91,22.38,0.0,
三民區,房地(土地+建物),高雄市三民區大豐一路91~120號,5.57,住,,,1090509,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820929,33.38,1,1,1,有,無,1080000,32355,,0.0,0,,RPWOMLSLNHPFFDE07CA,18.52,6.58,0.0,
三民區,房地(土地+建物)+車位,高雄市三民區九如一路548巷1~30號,16.52,商,,,1090516,土地1建物1車位1,十層，電梯樓梯間,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860708,207.33999999999997,4,2,2,有,有,5000000,24115,坡道平面,0.0,0,,RPPOMLTLNHPFFDE09CA,134.28,25.95,0.0,
三民區,房地(土地+建物),高雄市三民區澄明街10巷1~30號,33.76,住,,,1090426,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690221,85.52,3,2,2,有,無,2750000,32156,,0.0,0,附贈設備：洗衣機1具冷氣3具衣櫥1具流理台1具電陶爐1具抽油煙機1具熱水器1具貓跳台1組長桌1具床底座+床墊1組固定燈飾全部,RPTPMLRLNHPFFDE76CA,85.52,0.0,0.0,
三民區,房地(土地+建物),高雄市三民區鼎勇街33巷4弄1~30號,27.72,住,,,1090506,土地1建物1車位0,十層，電梯樓梯間,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840628,126.29,3,1,2,有,無,6500000,51469,,0.0,0,親友、員工或其他特殊關係間之交易。;受債權債務影響或債務抵償之交易。;,RPPNMLSLNHPFFDE88CA,91.33,12.35,0.0,
前鎮區,車位,高雄市前鎮區復興三路1~30號,2.48,其他,,,1090509,土地0建物0車位1,,,其他,,,,23.93,0,0,0,有,有,1700000,,坡道平面,23.93,1700000,單獨車位交易。;,RPSNMLMKOHPFFCE48CA,0.0,0.0,0.0,
前鎮區,車位,高雄市前鎮區復興三路1~30號,2.83,其他,,,1090508,土地0建物0車位1,,,其他,,,,26.32,0,0,0,有,有,1600000,,坡道平面,26.32,1600000,單獨車位交易。;,RPTNMLMKOHPFFCE58CA,0.0,0.0,0.0,
前鎮區,房地(土地+建物),高雄市前鎮區台鋁10巷1~30號,31.51,商,,,1090421,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770330,120.66,3,2,2,有,無,4120000,34146,,0.0,0,,RPWOMLRKOHPFFCE86CA,88.37,11.74,0.0,
前鎮區,車位,高雄市前鎮區復興三路1~30號,2.48,其他,,,1090509,土地0建物0車位1,,,其他,,,,23.93,0,0,0,有,有,1900000,,坡道平面,23.93,1900000,單獨車位交易。;,RPTNMLRKOHPFFCE09CA,0.0,0.0,0.0,
三民區,土地,大港段二小段1711~1740地號,16.83,其他,,,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1230000,73084,,0.0,0,包含公共設施保留地之交易。;,RPQPMLTJOHPFFDE56CA,0.0,0.0,0.0,
三民區,房地(土地+建物)+車位,高雄市三民區文濱路17巷1~30號,34.58,住,,,1090425,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030610,203.45,4,2,2,有,有,15500000,76186,坡道平面,28.02,0,,RPUPMLSJOHPFFDE86CA,103.78,11.84,0.0,
三民區,房地(土地+建物),高雄市三民區修武街31~60號,3.32,商,,,1090505,土地1建物1車位0,十層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850625,32.79,1,1,1,有,有,1400000,42696,,0.0,0,,RPROMLSJOHPFFDE09CA,18.51,4.75,0.0,
三民區,房地(土地+建物),高雄市三民區北平一街61~90號,24.5,住,,,1090505,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0681208,81.99,4,0,4,有,無,4150000,50616,,0.0,0,,RPQPMLSKOHPFFDE56CA,81.99,0.0,0.0,
三民區,房地(土地+建物)+車位,高雄市三民區明仁路31~60號,19.7,住,,,1090429,土地1建物1車位1,十四層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021209,219.86,4,2,3,有,有,16880000,78249,坡道平面,28.42,1900000,,RPVNMLRKOHPFFDE76CA,102.98,19.26,0.0,
三民區,房地(土地+建物),高雄市三民區九如一路95巷1~30號,28.47,住,,,1090502,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730308,84.47,3,2,2,有,無,4680000,55404,,0.0,0,一樓空地增建,RPVQMLSKOHPFFDE17CA,84.47,0.0,0.0,
左營區,房地(土地+建物)+車位,高雄市左營區立文路91~120號,8.59,商,,,1090408,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030327,112.72,2,2,1,有,有,7380000,65472,坡道平面,0.0,0,,RPUOMLSLNHPFFEE96CA,51.81,5.35,0.0,
楠梓區,房地(土地+建物),高雄市楠梓區惠民路181~210號,27.87,住,,,1090429,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,見其他登記事項,0701214,98.93,3,2,2,有,無,2000000,20216,,0.0,0,,RPWNMLTLNHPFFEE17CA,91.01,7.92,0.0,
楠梓區,土地,藍田東段1~30地號,4032.18,住,,,1090518,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,359900000,89257,,0.0,0,,RPQNMLTLNHPFFEE56CA,0.0,0.0,0.0,
左營區,房地(土地+建物)+車位,高雄市左營區曾子路210巷1~30號,10.8,住,,,1090413,土地1建物1車位1,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,142.38,3,2,2,有,有,7350000,51622,坡道機械,5.73,0,,RPTOMLRLNHPFFEE76CA,87.32,17.62,0.0,
左營區,房地(土地+建物),高雄市左營區福山里民族一路1171~1200號,8.0,住,,,1090424,土地1建物1車位0,二十四層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081204,88.06,1,1,1,有,有,6130000,69612,,0.0,0,,RPOOMLSLNHPFFEE98CA,43.14,13.4,0.0,
左營區,房地(土地+建物),高雄市左營區福山里民族一路1171~1200號,6.95,住,,,1090430,土地1建物1車位0,十三層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081204,76.58,1,1,1,有,有,5240000,68425,,0.0,0,,RPPOMLSLNHPFFEE09CA,44.69,4.46,0.0,
楠梓區,房地(土地+建物),高雄市楠梓區土庫二路181~210號,12.88,住,,,1090505,土地2建物1車位0,三層,二十層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1030626,121.76,3,2,2,有,有,5350000,43939,,0.0,0,,RPXNMLRLNHPFFEE07CA,70.04,9.14,0.0,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德民路356巷60弄1~30號,22.41,住,,,1090514,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820311,131.15,3,2,2,有,有,5000000,38124,坡道平面,0.0,0,,RPSNMLRLNHPFFEE56CA,85.52,12.01,0.0,
左營區,房地(土地+建物)+車位,高雄市左營區文自路301~330號,9.37,商,,,1090501,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080718,109.1,2,2,1,有,有,9000000,82493,升降機械,15.8,0,,RPTNMLRLNHPFFEE66CA,54.12,6.18,0.0,
楠梓區,車位,高雄市楠梓區壽民路121~150號,1.38,住,,,1090506,土地0建物0車位2,,,其他,,,,14.87,0,0,0,有,有,400000,,坡道機械,14.88,400000,,RPQNMLLJOHPFFEE28CA,0.0,0.0,0.0,
左營區,房地(土地+建物),高雄市左營區自由三路541~570號,72.0,住,,,1090117,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0740604,165.15,8,0,5,有,無,33000000,199818,,0.0,0,,RPXOMLLJOHPFFEE09CA,159.47,5.68,0.0,
楠梓區,房地(土地+建物),高雄市楠梓區大學二十一路241~270號,91.27,住,,,1090411,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1070309,296.54,5,2,6,有,無,25000000,84306,,0.0,0,,RPWNMLTJOHPFFEE07CA,276.01,20.53,0.0,
左營區,土地,新庄段六小段511~540地號,246.0,其他,,,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14720000,59837,,0.0,0,包含公共設施保留地之交易。;,RPQPMLTJOHPFFEE66CA,0.0,0.0,0.0,
左營區,房地(土地+建物),高雄市左營區裕誠路391~420號,81.0,住,,,1090412,土地1建物1車位0,一層，二層，三層，四層，五層，騎樓，地下層,五層,店面(店鋪),住商用,鋼筋混凝土造,0770620,281.25,8,2,3,有,無,33000000,117333,,0.0,0,含增建或未登記建物。,RPTNMLRJOHPFFEE56CA,262.03,19.22,0.0,
左營區,房地(土地+建物)+車位,高雄市左營區忠言路91~120號,18.81,住,,,1090307,土地1建物1車位1,一層,二十層,店面(店鋪),見其他登記事項,見其他登記事項,1090120,132.62,0,0,0,無,有,34280000,344649,坡道平面,39.83,2300000,,RPWNMLSJOHPFFEE96CA,69.48,0.0,0.0,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區加宏路22巷1~30號,16.67,商,,,1090419,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940610,85.25999999999999,2,2,1,有,有,4070000,47736,坡道機械,8.37,0,,RPOOMLSJOHPFFEE88CA,49.32,6.37,0.0,
左營區,房地(土地+建物)+車位,高雄市左營區富民路31~60號,15.79,住,,,1090324,土地1建物1車位1,十五層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090120,127.81,0,0,0,無,有,11780000,113435,坡道平面,39.83,1800000,,RPWOMLPJOHPFFEE76CA,51.83,5.31,0.0,
楠梓區,房地(土地+建物),高雄市楠梓區大學二十六街1141~1170號,87.28,住,,,1090425,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1090203,241.89,6,2,4,有,無,16160000,66807,,0.0,0,,RPXOMLPJOHPFFEE86CA,220.2,21.69,0.0,
左營區,房地(土地+建物)+車位,高雄市左營區保靖街31~60號,10.4,商,,,1090422,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031104,132.2,3,2,2,有,有,10300000,77912,坡道平面,0.0,0,附電傢俱,RPPPMLPJOHPFFEE78CA,62.86,10.08,0.0,
