鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
信義區,房地(土地+建物)+車位,臺北市信義區虎林街211~240號,22.71,其他,,,1090405,土地3建物1車位1,七層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0810106,156.89000000000001,3,2,2,有,無,23300000,148512,升降平面,0.0,0,含增建或未登記建物。;,RPSQMLPLNHPFFDA78CA,126.66,0.66,10.08,
松山區,房地(土地+建物),臺北市松山區民生東路五段151~180號,4.49,商,,,1090410,土地1建物1車位0,十五層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0720129,52.44,1,1,1,有,有,9280000,176964,,0.0,0,,RPUQMLPLNHPFFDA98CA,40.64,0.0,3.6,
信義區,房地(土地+建物),臺北市信義區松山路465巷31~60號,36.5,住,,,1090417,土地2建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640704,102.31,2,3,1,有,無,18080000,176718,,0.0,0,含增建或未登記建物。;,RPQRMLPLNHPFFDA68CA,102.31,0.0,0.0,
松山區,房地(土地+建物),臺北市松山區南京東路四段120巷19弄1~30號,27.0,住,,,1081122,土地1建物1車位0,二層，平台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0561218,64.25,2,2,2,有,無,16130000,251051,,0.0,0,親友、員工或其他特殊關係間之交易。;受債權債務影響或債務抵償之交易。;,RPTRMLPLNHPFFDA98CA,64.25,0.0,0.0,
信義區,房地(土地+建物),臺北市信義區松山路571~600號,32.0,住,,,1090420,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住商用,加強磚造,0571024,82.3,3,1,1,有,無,13000000,157959,,0.0,0,含增建或未登記建物。;,RPQPMLPLNHPFFDA48CA,82.3,0.0,0.0,
萬華區,房地(土地+建物)+車位,臺北市萬華區西寧南路91~120號,10.07,商,,,1090410,土地2建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000513,121.21,2,1,1,有,有,20200000,166653,升降機械,4.22,0,,RPTPMLSJOHPFFBA78CA,65.53,1.59,2.93,
中正區,房地(土地+建物),臺北市中正區懷寧街31~60號,28.7,商,,,1090401,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,,127.7,3,2,2,有,無,26000000,203602,,0.0,0,,RPUNMLOJOHPFFBA28CA,112.77,0.0,8.76,
萬華區,房地(土地+建物),臺北市萬華區和平西路三段382巷1~30號,13.07,住,,,1090421,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650710,38.4,1,1,1,有,無,3800000,98958,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWOMLOJOHPFFBA58CA,35.7,0.0,2.7,
內湖區,房地(土地+建物),臺北市內湖區康樂街72巷17弄91~120號,35.14,住,,,1090409,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730917,121.86,3,2,2,有,無,12000000,98474,,0.0,0,,RPWNMLOJOHPFFCA58CA,105.61,0.0,6.95,
中山區,車位,臺北市中山區松江路133巷1~30號,1.69,住,,,1090505,土地0建物0車位1,,,其他,,,,38.77,0,0,0,有,有,2650000,,坡道平面,38.77,2650000,,RPQNMLPJOHPFFCA08CA,0.0,0.0,0.0,
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段68巷1~30號,10.76,商,,,1090413,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602,129.59,2,1,1,有,有,24000000,266379,坡道平面,46.25,1800000,,RPRQMLNJOHPFFCA28CA,58.61,6.58,4.17,
中山區,房地(土地+建物),臺北市中山區新生北路二段91~120號,4.21,商,,,1090512,土地2建物1車位0,十一層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0711224,32.29,1,1,1,有,有,4950000,153298,,0.0,0,,RPSNMLOJOHPFFCA18CA,22.38,0.0,2.81,
內湖區,房地(土地+建物),臺北市內湖區康寧路三段265巷1~30號,27.19,住,,,1090430,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740429,100.15,3,1,1,有,有,14600000,145781,,0.0,0,,RPPQMLLJOHPFFCA87CA,82.15,1.71,11.73,
中山區,房地(土地+建物),臺北市中山區新生北路三段1~30號,7.06,商,,,1090409,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740327,73.84,3,0,3,有,有,12060000,163326,,0.0,0,含增建或未登記建物。;,RPSQMLTLNHPFFCA09CA,49.32,0.0,4.11,
中山區,房地(土地+建物),臺北市中山區新生北路二段91~120號,3.44,商,,,1090331,土地3建物1車位0,八層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0711224,35.03,1,1,1,有,有,5300000,151299,,0.0,0,,RPUNMLMJOHPFFCA18CA,26.55,0.0,0.0,
中山區,房地(土地+建物),臺北市中山區新生北路三段82巷1~30號,16.5,商,,,1090414,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710619,87.93,2,2,2,有,無,14900000,169453,,0.0,0,含增建或未登記建物。;,RPTNMLQLNHPFFCA58CA,79.71,3.41,4.81,
內湖區,車位,臺北市內湖區康寧路三段265巷1~30號,0.13,住,,,1090430,土地0建物0車位1,地下層,五層,其他,見其他登記事項,鋼筋混凝土造,0740429,47.57,0,0,0,有,有,1850000,,坡道平面,0.0,1850000,,RPUPMLRLNHPFFCA98CA,0.0,0.0,0.0,
中山區,土地,榮星段六小段241~270地號,8.57,其他,,,1090506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,310000,36173,,0.0,0,包含公共設施保留地之交易。;,RPQQMLPLNHPFFCA48CA,0.0,0.0,0.0,
內湖區,房地(土地+建物),臺北市內湖區金龍路47巷1~30號,22.85,住,,,1090404,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730608,87.89,3,2,1,有,無,12200000,138810,,0.0,0,,RPPRMLPLNHPFFCA48CA,71.42,0.57,7.95,
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段91~120號,7.83,商,,,1090407,土地2建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080227,93.64,2,1,1,有,有,23430000,276638,升降機械,17.62,2400000,,RPSPMLQLNHPFFCA68CA,40.83,3.75,3.41,
中山區,房地(土地+建物),臺北市中山區龍江路356巷61~90號,18.5,住,,,1090515,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720221,112.78,3,2,2,有,無,17000000,150736,,0.0,0,,RPSNMLMLNHPFFCA08CA,93.99,0.0,13.99,
內湖區,房地(土地+建物)+車位,臺北市內湖區五分街72巷1~30號,25.34,住,,,1090502,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961025,149.23000000000002,3,2,2,有,有,23180000,189124,坡道平面,37.24,2000000,,RPPPMLPLNHPFFCA28CA,67.49,6.27,8.44,
中山區,房地(土地+建物),臺北市中山區新生北路二段61~90號,4.9,商,,,1090509,土地1建物1車位0,四層，露台,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0610402,37.98,1,1,1,有,有,5900000,155345,,0.0,0,含增建或未登記建物。;,RPUQMLMLNHPFFCA58CA,37.98,0.0,0.0,
中山區,房地(土地+建物),臺北市中山區德惠街31~60號,2.33,商,,,1090423,土地1建物1車位0,十層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0681219,21.150000000000002,1,0,1,有,有,2850000,134752,,0.0,0,含增建或未登記建物。;,RPSNMLPLNHPFFCA38CA,17.37,0.0,0.0,
內湖區,房地(土地+建物),臺北市內湖區民權東路六段123巷1~30號,19.49,商,,,1090314,土地1建物1車位0,七層,十四層,辦公商業大樓,商業用,鋼筋混凝土造,0890106,137.47,0,0,0,無,有,21000000,152761,,0.0,0,,RPRQMLMLNHPFFCA28CA,95.87,0.0,0.0,
萬華區,房地(土地+建物),臺北市萬華區長沙街二段121~150號,12.98,商,,,1090418,土地2建物1車位0,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080304,144.28,3,2,2,有,有,23500000,162878,,0.0,0,,RPSOMLPLNHPFFBA38CA,78.55,5.32,11.63,
大同區,房地(土地+建物)+車位,臺北市大同區民生西路91~120號,15.04,商,,,1090422,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020826,169.32999999999998,3,2,2,有,有,38000000,224414,坡道機械,21.04,0,含增建或未登記建物。;,RPRNMLQLNHPFFBA28CA,88.59,7.08,11.05,
大同區,房地(土地+建物)+車位,臺北市大同區民權西路211~240號,10.88,其他,,,1090418,土地3建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,154.45,3,2,2,有,有,27720000,179476,坡道平面,39.35,0,,RPSNMLQLNHPFFBA38CA,71.05,0.0,9.67,
萬華區,房地(土地+建物),臺北市萬華區萬大路187巷3弄1~30號,14.63,商,,,1090412,土地1建物1車位0,五層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0640508,36.77,1,0,1,有,無,4940000,134349,,0.0,0,含增建或未登記建物。;,RPVNMLRLNHPFFBA78CA,36.77,0.0,0.0,
大同區,房地(土地+建物),臺北市大同區哈密街91~120號,12.3,商,,,1090522,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740813,61.83,3,2,2,有,無,6630000,107230,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLRLNHPFFBA38CA,47.34,0.0,4.84,
大同區,房地(土地+建物),臺北市大同區重慶北路一段1~30號,11.8,商,,,1090321,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0771013,133.42,3,2,2,有,有,18700000,140159,,0.0,0,,RPSNMLTLNHPFFBA68CA,99.88,0.0,11.03,
中正區,房地(土地+建物),臺北市中正區臨沂街31~60號,32.0,住,,,1090410,土地2建物2車位0,三層，陽台,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,96.42,3,2,2,有,無,21600000,224020,,0.0,0,含增建或未登記建物。;,RPPPMLTLNHPFFBA58CA,96.42,0.0,0.0,
中正區,車位,臺北市中正區和平西路一段31~60號,0.06,商,,,1090512,土地0建物0車位1,地下層,十二層,其他,見使用執照,鋼筋混凝土造,0740603,46.14,0,0,0,有,有,2650000,,坡道平面,0.0,2650000,,RPPPMLPKOHPFFAA08CA,0.0,0.0,0.0,
中正區,房地(土地+建物),臺北市中正區?門街71巷1~30號,36.0,住,,,1090417,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710504,115.12,6,0,6,有,無,22500000,195448,,0.0,0,,RPXNMLRLNHPFFAA88CA,104.35,0.0,10.77,
文山區,房地(土地+建物),臺北市文山區羅斯福路五段31~60號,36.5,商,,,1090327,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0590529,100.16,3,1,1,有,無,13630000,136082,,0.0,0,,RPTOMLSLNHPFFAA68CA,90.88,0.0,9.28,
文山區,房地(土地+建物),臺北市文山區興德路20巷1~30號,9.14,商,,,1090424,土地2建物1車位0,十層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1040611,33.3,1,1,1,有,有,6900000,207207,,0.0,0,含增建或未登記建物。;,RPQPMLRLNHPFFAA38CA,18.66,0.74,2.82,
文山區,房地(土地+建物)+車位,臺北市文山區木柵路四段121~150號,22.67,商,,,1090412,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0900116,186.37,3,2,1,有,有,25000000,134142,坡道平面,37.01,0,含增建或未登記建物。;,RPUPMLPLNHPFFAA58CA,95.59,1.14,9.98,
文山區,房地(土地+建物)+車位,臺北市文山區政大二街99巷1~30號,89.24,住,,,1090512,土地1建物1車位1,一層，二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880324,200.96,2,1,2,有,有,18840000,93750,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPTOMLPLNHPFFAA38CA,99.68,3.3,18.36,
中正區,房地(土地+建物),臺北市中正區羅斯福路二段1~30號,13.17,商,,,1090416,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710227,137.59,4,2,2,有,有,32280000,234610,,0.0,0,,RPWNMLPLNHPFFAA58CA,103.57,0.0,7.53,
文山區,房地(土地+建物),臺北市文山區忠順街一段26巷30弄1~30號,16.56,住,,,1090227,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840109,80.42,1,2,1,有,有,8800000,109426,,0.0,0,含增建或未登記建物。;,RPTPMLRLNHPFFAA68CA,27.04,25.01,3.53,
文山區,房地(土地+建物)+車位,臺北市文山區政大一街211~240號,73.92,住,,,1090411,土地1建物1車位1,二層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930408,154.1,3,2,2,有,有,16800000,109020,坡道機械,32.91,0,含增建或未登記建物。;本案四層有電梯。,RPTOMLRLNHPFFAA58CA,83.68,0.0,4.07,
中正區,房地(土地+建物),臺北市中正區和平西路一段31~60號,4.43,商,,,1090418,土地2建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0970513,40.53,1,0,1,有,有,11480000,283247,,0.0,0,,RPOSMLQLNHPFFAA38CA,25.11,1.05,0.0,
文山區,土地,興安段二小段181~210地號,29.25,其他,,,1090518,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,432900,14800,,0.0,0,,RPUSMLQLNHPFFAA98CA,0.0,0.0,0.0,
文山區,房地(土地+建物),臺北市文山區木柵路三段85巷14弄1~30號,20.0,住,,,1090310,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661221,70.86,3,1,1,有,無,12000000,169348,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVSMLQLNHPFFAA09CA,58.76,12.1,0.0,
文山區,房地(土地+建物)+車位,臺北市文山區秀明路一段181~210號,9.98,住,,,1090429,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980513,73.24000000000001,2,1,1,有,有,10550000,144047,塔式車位,0.0,0,含增建或未登記建物。;,RPROMLSLNHPFFAA48CA,29.65,3.24,4.13,
文山區,房地(土地+建物),臺北市文山區樟新街56巷1~30號,19.24,住,,,1090504,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810811,72.08,2,2,1,有,有,11500000,159545,,0.0,0,含增建或未登記建物。;,RPTNMLTLNHPFFAA68CA,49.23,7.08,5.76,
中正區,房地(土地+建物)+車位,臺北市中正區門街121~150號,6.74,商,,,1090120,土地1建物1車位1,七層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070816,63.91,1,1,1,有,有,14400000,226157,坡道機械,6.87,1500000,,RPQOMLNJOHPFFAA77CA,34.34,2.51,0.0,
中正區,房地(土地+建物)+車位,臺北市中正區門街121~150號,5.71,商,,,1090501,土地1建物1車位1,五層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070816,58.870000000000005,1,1,1,有,有,13200000,225000,坡道機械,6.87,1500000,,RPTOMLNJOHPFFAA08CA,29.36,0.0,4.16,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路三段304巷91~120號,15.1,住,,,1090107,土地1建物1車位1,六層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1081016,86.25,1,1,1,有,有,12470000,136738,其他,9.68,2000000,親友、員工或其他特殊關係間之交易。;1.車位交易總價新台幣:200萬元整土地價格:786400元整、建物價格:1213600元整。2.含車位面積2.8737坪及車位公設面積6.8021坪合計9.68坪,RPTNMLMLOHPFFAA08CA,31.88,1.59,4.24,
文山區,土地,興安段一小段301~330地號,342.06,住,,,1090504,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,168663000,493080,,0.0,0,,RPRNMLKKOHPFFAA57CA,0.0,0.0,0.0,
文山區,房地(土地+建物),臺北市文山區景興路211~240號,16.32,商,,,1090329,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780624,134.22,3,2,1,有,有,19250000,143421,,0.0,0,含增建或未登記建物。;,RPWNMLSJOHPFFAA78CA,95.4,3.31,8.66,
大同區,房地(土地+建物)+車位,臺北市大同區延平北路三段1~30號,9.6,其他,,,1090424,土地3建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,121.38,2,2,1,有,有,25300000,232032,坡道機械,19.67,1700000,,RPXNMLTLNHPFFBA56CA,63.89,0.0,7.45,
大同區,房地(土地+建物),臺北市大同區延平北路三段1~30號,9.6,其他,,,1090411,土地3建物1車位0,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,101.71000000000001,2,2,1,有,有,23680000,232819,,0.0,0,,RPOOMLTLNHPFFBA38CA,63.89,0.0,7.45,
萬華區,房地(土地+建物),臺北市萬華區西園路一段121~150號,7.28,商,,,1090427,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790122,66.92,2,2,1,有,無,10300000,153915,,0.0,0,含增建或未登記建物。;,RPUNMLRLNHPFFBA68CA,45.9,1.35,10.3,
萬華區,房地(土地+建物),臺北市萬華區貴陽街二段31~60號,7.1,商,,,1090506,土地1建物1車位0,十八層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061127,89.02000000000001,2,1,1,有,有,20000000,224669,,0.0,0,,RPTNMLSLNHPFFBA68CA,53.1,4.87,6.09,
萬華區,房地(土地+建物),臺北市萬華區環河南路一段61~90號,1.77,商,,,1090504,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660829,21.92,1,1,1,有,有,2630000,119982,,0.0,0,,RPPOMLRLNHPFFBA28CA,15.18,0.0,3.1,
大同區,房地(土地+建物)+車位,臺北市大同區五原路1~30號,11.71,商,,,1090421,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981216,143.89,3,1,2,有,有,28500000,198082,坡道平面,0.0,0,,RPSOMLQLNHPFFBA48CA,74.3,2.4,4.7,
中山區,房地(土地+建物),臺北市中山區民生東路一段1~30號,3.84,商,,,1090506,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690815,40.74,0,0,0,無,有,5450000,133775,,0.0,0,,RPWPMLPLNHPFFCA98CA,33.25,0.0,0.0,
內湖區,房地(土地+建物),臺北市內湖區星雲街15巷18弄1~30號,25.2,住,,,1090426,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720208,95.85999999999999,3,2,1,有,無,12800000,133528,,0.0,0,含增建或未登記建物。;,RPWPMLQLNHPFFCA09CA,75.04,0.0,11.28,
中山區,房地(土地+建物),臺北市中山區民生東路一段70巷1~30號,8.81,商,,,1090419,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960919,50.62,2,1,1,有,有,10410000,205650,,0.0,0,含增建或未登記建物。;,RPQNMLQLNHPFFCA28CA,28.5,1.82,3.33,
中山區,房地(土地+建物),臺北市中山區松江路170巷1~30號,30.0,住,,,1090408,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0560623,91.77,2,2,1,有,無,18730000,204097,,0.0,0,含增建或未登記建物。;,RPRNMLQLNHPFFCA38CA,91.77,0.0,0.0,
內湖區,房地(土地+建物),臺北市內湖區民權東路六段91~120號,28.79,住,,,1090422,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691210,106.86,3,2,3,有,無,13100000,122590,,0.0,0,陽台外推,RPTNMLRLNHPFFCA68CA,91.77,0.0,15.09,
內湖區,房地(土地+建物),臺北市內湖區東湖路31~60號,79.91,商,,,1090417,土地1建物2車位0,一層,五層,店面(店鋪),商業用,鋼筋混凝土造,0760401,317.43,1,0,1,有,無,93500000,294553,,0.0,0,含增建或未登記建物。;,RPPTMLPLNHPFFCA68CA,186.1,120.34,10.99,
中山區,房地(土地+建物),臺北市中山區德惠街31~60號,2.93,商,,,1090425,土地1建物1車位0,六層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0681219,27.44,1,0,1,有,有,2900000,105685,,0.0,0,,RPTTMLPLNHPFFCA09CA,19.3,0.0,2.52,
中山區,房地(土地+建物),臺北市中山區民族東路541~570號,31.53,住,,,1090417,土地9建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701215,109.7,3,2,2,有,有,15000000,136737,,0.0,0,,RPPQMLRLNHPFFCA58CA,97.01,0.0,12.69,
